title,story
책먹는 강아지,주인이 사라진 서재에서 책을 읽는 강아지와 그의 고양이 집사의 이야기.
외계친구 삐오,외계친구 삐오가 지구에서 이방인으로서 느끼는 감성과 겪는 다양한 이야기들을 담은 에피소트 웹툰입니..
고양이 대모험 비둘기 지옥,사악한 비둘기에 맞서는 고양이들의 리얼 액션!!!
HALF TIME,최고의 무대 EPL 본격 티타임 만화!!
시한부 뱀파이어,시한부 선고로 그녀에게 남은 것은 3개월이라는 시간 뿐. 그녀의 선택에 따라 완전한 뱀파이어로 살..
간지남,오늘 하루도..
권대리의 갈증해소,[갈증해소맨] 개념없는 권대리의 개념있는 갈증해소 http://www.facebook.com/c..
펑크와히피♡,소소하고 사소한 이야기들을 하는 펑크와 히피
천사의 낯,한번의 실수로 돌이킬 수 없는 늪에 빠져버린 이야기.
반려동물 이야기,"이작품은 제가 여태까지 살아가면서 만났던 모든동물, 키웠던 동물, 키우고있는 동물들을 대상으로 만.."
만두의 일과,말그대로에욤....
ing,"원작 소나기로 만든 웹 소설(엡툰)입니다, 제목: crying~mate"
소년과 소녀의 미래,소년과 소녀의 미래
단편들,단편들입니다: 1.소녀 노예의 이야기를 듣고 영감을 받아 각색하여 그렸습니다. 2. 공책에 낙서하..
시벌노마,"열심히 사는 것, 중요하지요! 그러나 그 누구도 불행으로 가는 건 안되요!"
사상검증,"오더를 받아 기획 제작한 창작 카툰입니다,"
출동 팽귄맨,팽귄맨이 마을을 구하는 이야기
눈물을 삼킨 달,자라나며 깎이고 울고 웃는 그들의 모험 이야기
램프의 지니,천방지축 램프와 그의 가디언인 지니와 함께하는 100일간의 세계일주...
언더그라운즈,한 언더그라운더의 이야기
마법소녀 스파클,은퇴한 마법소녀가 다시 마법소녀가 되어서 마법청의 음모에 대항한다.
도와줘요 히어로,잘못된 교육환경과 학원폭력에 지친 학생들을 구하기 위해 그가 온다!
인생게임,단편집으로 반전을 추구하는 추리형식의 만화
페어리테일,동화를 좋아하는 소녀의 이야기
좀비왕,왕따의 좀비사냥 스토리
아이돌 사진,이야기라기 보단 그냥 아이돌 사진을 올리는거에요
어둠속 빛줄기,심장발작 소녀의 병원 생활기
트럼프,정의내려지지 않은 선과 악의 경계에서 외줄타기를 하듯 위태로운 신들의 숨막히는 개그 판타지 트럼프..
건달 김홍식,건달 김홍식의 치열한 전투인생
Trip,꿈과 정신세계 여행.
어떡하지 참 거시기 하요잉,"세상속의 자유로운 선택과 결과에 감사로운 문명이 이어지길 바라는 맘으로,,,ㅎㅎㅎㅎㅎㅎㅎ"
독신으로 살겠다,"말로만 듣던 35세 독신녀, 독신으로 살아지는가? 살아가는가?"
워리어리그,사고뭉치 학생 이필이 신세기 격투리그 워리어리그에 데뷔하면서 일어나는 이야기입니다.
쌍둥이 말馬,두사람의 엇갈린 운명 무엇이든 가질 수 있는 남자 에르타흐 아무것도 가질 수 없는 여자 헤스티..
얼음소녀,사람을 얼릴 수 있는 소녀
흑백동화,작가가 들려주는 우울하고 씁쓸하지만 가끔은 따뜻한 이야기들
랩소디,전쟁이 한창인 나라에서 그 전쟁을 종식시킬 능력을 가진 남자아이가 나타난다.
허걱,짧은 2컷의 개그만화
룸메이트,한 집에서 비좁게 살고있는 김룸메와 주쫑쫑의 사소한 이야기.
딸키,"고등학교 일진인 김범주,장기대,이정민은 학교 선배에게 오토바이 훔치는 방범에 대해 알게되고 그날밤.."
프리미엄블러드,뱀파이어 코믹판타지
자살사무소,자살사무소 당신의 완벽한 자살을 도와드립니다.
도전 가수오디션,"아이돌(가수)가 되고싶은 지은, 지은은 어렸을때부터 이쁘고 날씬하고 연예인하면 대박날꺼라고 주변사.."
작품 등록 테스트,작품 등록 테스트해보기
판타지의 세계,판타지에 대한 판타지
그린비,검은 눈 검은 머리에게 파란 눈 노란 머리가 찾아오다.
레이븐,삼국지 '감녕'을 모티브로 꾸민 이야기 입니다.
우리 헤어졌어요,세상엔 담담한 이별도 있다.
탈리시아,아버지를 찾으러 여행을 떠난 주인공. 자신이 모르던 세상을 알게 되고 어른이 되어가는 이야기
열손가락,교통사고로 아빠를 잃고 엄마와 단둘이 사는 수혁에게 찾아온 갑작스런 악몽
남녀전쟁,남자와 여자가 겪는 심리적 싸움을 코믹하게 해석한 만화
찌질하지만 랩퍼가 되고싶어,찌질한 랩퍼지망생
음주폐해예방 웹툰 술과 폭력,"억지로 음주를 강요하는 '음주강권'부터 살인, 강간, 폭력범죄 등의 신체폭력과 가정폭력까지.. 우.."
진돌이와진견이,투견들의 싸움
가면이야기,외모때문에 상처받은이와 왕따를 당한 이의 사랑이야기
무토Muto,마법사와 드래곤에 대한 또다른 이야기
KAYTAPE,REAL! MIXTAPE 작업기 KAYTAPE입니다. 내년 1월에 발매될 힙합 MIXTAPE (..
마법소녀의 비밀,마법소녀와 함께하는 러브코메디입니다...!
쉐킷쉐킷,"초보 매니저 곰곰과 엄하지만 다정한 로야점장, 그리고 알바생과 손님이 함께하는 스무디 가게 이.."
스펙트럼 분석기,헤어디자이너와 코미디언의 만남
방향전,방자와 향단의 시간여행전
흡혈귀는사랑을하고싶다,인간세상에서 흡혈귀 인생을 살고있는 후빈군. 인간과 사랑을 하기위해 평범한 사람이 되고싶은 흡혈..
그림작가님구합니다,그림작가님 구합니다
병아리들4형제,병아리들의 탄생이야기를 만화로 만들어낸 이야기
난 너의 천사니까,소설을 만화화 하는 의미있는 작품입니다! 혼자 고교생활을 지내던 주인공에게 어느날 갑자기 ..
CRAM,CRAM은 그림작가 '지루'와 글작가 '모히또'의 작품입니다. 매주 일요일에 연재 예정입니다.
21세기 도깨비,-
요괴마을 만물상♨,요괴마을의 만물상 이야기
꽃밭에는 꽃들이,양육강식의 세계
DEVIL BUSINESS,소설가가 되고 싶은 아서노벨. 위대한 소설가가 되기 위해 악마에게 영혼을 파는 계약을 맺게되는데...
모두에게 말하기를,모두에게 말하기를.... 이것은 재미없는(?)만화이다.
상상과학나라,"과학에 소질이 없던 창의가 오래된 고서를 발견하고, 그 책을 열자 책 속으로 빠져들게 된다. 정신.."
행운의 글자,행운의 글자를 찾는 이야기를 그려봤습니다^^ 주제는 제가 요즘 빠져있는 NH농협손해보험 이..
사람일뿐야,사람이니까 가지는 여러감정들 그중에 큰비중을 차지하는 아픔.. 그런 아픔들을 모아놓은 이 단편만..
우리도시지킴이,4명의 패기쩌는 자경단원들을 중심으로 펼쳐지는 사건과 음모와 사랑♡
뽈뽈뽈,좌충우돌 과외선생 성장만화
우다다매주리,"매주리에서만 만날 수 있는 다양한 동물 친구들, 각 각의 사정으로 사람 탈을 쓰고 사람들과 함께 .."
블루마블,",,"
다크잉칸,종말이후 주인공은 의도와는 다르게 악의무리와 싸우게된다. 그리고 로휘(여주인공)과 결속을 맺고 ..
백귀,너는 나의 하얀 어둠...뱀파이어.
시크러시,세상을 바라보는 어둠의 눈 그 비밀을 알게된 주인공 그는 우연히 사람들은 보지못하는 것을 보게되..
Unilab,실험실에서 일어나는 몬스터들의 재미있는 이야기!
베어,악의 끝은 어디인가
포피와 허니링,우리주변의 사랑과 우정을 둘러싼 공감가는 남녀의 이야기들 그런 상황속에서 귀여운 꿀벌큐피트 포피와..
괴도천기,가난한 시민에게 돈과 보석을 뿌려 그들을 위로하는 주인공 그는 부자들의 재물을 훔치는 괴도천기!
절망이란 없다,파란만장한 어린시절의 주인공은 한번의 실수로 모든걸 잃어버린다. 하지만 사촌동생의 극심한 슬픔과..
나는 빨갱이다,대한민국에서 태어나 24살 먹도록 유학 한 번 가본 적 없는 순수 토종 한국 빨갱이 박군의 '청년..
애니멀 대학교,귀여운 동물들의 대학생활 이야기!!
3월토끼의 피아노 이야기,"당신은, 피아노를 좋아하시나요? -3월토끼가 들려주는 피아노 이야기"
오늘도 제자리,30대 여자들의 오늘도 제자리인 일상. 내일도 제자리일까?
MJHR？,마작 배우면서 연애하는 만화.
Demiurge,"만화가의,만화가에 의한,만화가를 위한 만화."
잡다한이야기,잡다한이야기
나란 여자,내 연애며 일상적인 이야기...
Dragon4,용사일행의 개그모험 이야기
냥냥이,귀여운 집고양이들의 생활 에피소드
What a Pity,이유같지 않은 이유로 잘못된 만남을 가지며 포기하지 않는 네명의 라이프 스타일 nwmn4..
감동특선대작 피자배달,감동특선대작 피자배달
삼국지턴 4자성어,삼국지를 바탕으로 4자성어로 풀어나가는 코믹 학습만화입니다.
DIY 인연만들기,DIY 소녀가 들려주는 옴니버스 사랑이야기
4컷마왕,작가가 꼴리는 대로 그리는 만화.
블루탱크,Blue Tank
하양하,아이 울음이 살아가며 사랑하는 것들
사람먹는 아이,카니발리즘을 다룬이야기. 과거와 현재를 오가 고아원에 있었던 일을 되살려낸다
나른시스트,백수의 일상이야기 입니다~
○사설탐정 라임캣,돌연변이 고양이의 탐정 이야기
보라색 곰인형,고민형 남보라 여운 고연서
내사마의 스펙타클한 일상,평범한 일상이야기일테죠
유도요정 용이,유도부 출신의 험악한 몽타쥬를 보유한 용이.. 실지 존재하는 인물입니다. 그의 모습때문에 ..
승우와 범생이,승우의 복수극
WHOSE STORY,성 정체성을 찾기 위해 이야기꾼을 찾는 만화
바라보기,그림을 잠시 쉬며 아는 지인의 일을 돕기위해 출퇴근을 하던중 출근 지하철에서 제게 일어났던 작은..
라온하제,라온하제 : 순 우리말로 '즐거운 내일'을 뜻합니다.
축구이야기 시즌1,축구와 우정에 대한 이야기
바나나 뉴스,SNB방송국 9시 바나나뉴스~ 제보받습니다
One way lover,작은 감자의 첫사랑이자 짝사랑 이야기. 이루어질 수 있을까?
회력,회를 사랑하는 고독한 청년의 이야기
사랑하라 2012,각양각색의 이야기가 숨어있는 과거로의 시간여행! 사랑하라 2012!
My Ruin,날 붕괴시켜 이 죗값을 갚을 수 있다면 나의 사지를 찢어 죽여주시오. 그것이 나의 타락이며 나의 ..
Davil Cry,악마의 울음... 즉 포스의 소멸을 말하는 것이다. 포스의 소멸을 막을려면 단 한가지의 방법뿐...
림보,우연한 계기로 죽어 버리게된 라일라! 그녀가 죽어서 떨어지는 곳은 바로 천국과 지옥 사이에서 갈피..
그들의 방식,능력 쫌 있는 그들의 시시콜콜한 이야기
무인도 탈출기,여러가지 메타포로 구성되어있는 살빛섬(무인도)에서 박사와 퀜섹터군이 함께 풀어가는 생존일기. ..
동물의 왕국,학교는 동물의 왕국이다. 하지만 영원한 왕국은 없지!
결혼하길 잘 했어,결혼하길 잘 했어!? 뀰과 줄리의 알콩달콩 신혼이야기♥
미드나잇 테일즈,성인을 위한 잔혹동화. 자유연재 본 만화는 19세 미만의 청소년과 임산부 노약자분의 구독을 금합..
굿 마이 베리 파파,나래를 기억해 주세요.
블라인드 캣,1인과 네마리의 이야기
피자야옹,저희 집 야옹이 피자랑 저의 이야기를 꾸며나가는 웹툰!!!
빨강머리의 비밀노트,빨강머리 소녀 심앤과 그녀의 비밀노트.. 도대체 무슨일이 일어나고 있는걸까?!
간호대툰,전투적으로 실습에 임하는 간호대생의 이야기! 간호대툰 입니다 *.*
고딩의 사생활,4명의 고등학생의 이야기입니다:D
ONE,ONE 주변에 일어나는 소소한 이야기
내 이웃은 괴물,당신의 이웃은 누구입니까? 저는...
취준생활백서,대한민국 취준생이 사는 법
모션툰 테스트,모션툰 연재 전 플래시 호환테스트입니다.
슬픈사랑,살아가면서 행복이란걸 느껴보지 못하 두사람..이야기의 시작 사랑받지못하며 살았던 남여 두명의 슬..
그러하다,일상이야기
미스터 티벳,일상이야기
졸라맨 건즈,어느 화이트랜드에서 악당들을 해치는 판타지 액션
유신기 儒神記,[캐쥬얼사극판타지]요괴퇴치를 위해 조선 곳곳의 영물을 찾아떠나는 소년성장기?
그림판,몰러
두미네,건축일하는 예민한 뚱땡이와 영세업자 두미네 가족이야기
테오와 시오,슬럼프에 빠진 소설가가 동생과 같이 휴식을 취하기 위해 여행을 떠나며 회복하게 되는 이야기
피펨즈,피펨즈(FEFEMZ)는 인간의 몸속에서 나온 다섯 외계인 입니다. 다섯 외계인과 함께 코믹한 일..
말의 힘,"위로, 힘, 깨달음, 지혜를 드리는 명언을 모아모아~"
엘름고교,이상한 학교로 전학온 변신 전학생의 파란만장한 학교 생활 극복기
라주주,고무줄 인형 입니다
도전 여행을 떠나요,여행은 부산으로 여행을한다
우울한 청춘,"우울한 청춘들의 아주 조금, 우울한 무용담"
야옹 매이즈,3마리 고양이들의 마음 훈훈해지는 이야기... 지금부터 기대해주세요!
늦둥이 그리고 막둥이,13살 초등학생 맏딸과 6살 유치원생 아들.. 그리고 43살 -나도 애들이랑 똑같이 해줘요... ..
신의손,어느날 김홍도가 신의손을 가지게 되는데.....
부날새의 일상생활,http://blog.naver.com/naoul1566
